passengerCount,WIFIAPTag,slice10min
7.3,WC-1H<WC-1H-4>,2016-09-14-15-4
13.3,WC-1H<WC-1H-4>,2016-09-14-15-5
24.0,WC-1H<WC-1H-4>,2016-09-14-16-0
19.7,WC-1H<WC-1H-4>,2016-09-14-16-1
16.7,WC-1H<WC-1H-4>,2016-09-14-16-2
16.3,WC-1H<WC-1H-4>,2016-09-14-16-3
23.0,WC-1H<WC-1H-4>,2016-09-14-16-4
13.7,WC-1H<WC-1H-4>,2016-09-14-16-5
13.0,WC-1H<WC-1H-4>,2016-09-14-17-0
8.3,WC-1H<WC-1H-4>,2016-09-14-17-1
6.7,WC-1H<WC-1H-4>,2016-09-14-17-2
1.3,WC-1H<WC-1H-4>,2016-09-14-17-3
0.3,WC-1H<WC-1H-4>,2016-09-14-17-4
2.0,WC-1H<WC-1H-4>,2016-09-14-17-5
20.3,WC-2A-1<WC-2-1>,2016-09-14-15-0
21.0,WC-2A-1<WC-2-1>,2016-09-14-15-1
23.7,WC-2A-1<WC-2-1>,2016-09-14-15-2
20.7,WC-2A-1<WC-2-1>,2016-09-14-15-3
28.7,WC-2A-1<WC-2-1>,2016-09-14-15-4
17.3,WC-2A-1<WC-2-1>,2016-09-14-15-5
10.0,WC-2A-1<WC-2-1>,2016-09-14-16-0
12.7,WC-2A-1<WC-2-1>,2016-09-14-16-1
11.0,WC-2A-1<WC-2-1>,2016-09-14-16-2
8.7,WC-2A-1<WC-2-1>,2016-09-14-16-3
9.7,WC-2A-1<WC-2-1>,2016-09-14-16-4
11.7,WC-2A-1<WC-2-1>,2016-09-14-16-5
10.0,WC-2A-1<WC-2-1>,2016-09-14-17-0
9.0,WC-2A-1<WC-2-1>,2016-09-14-17-1
17.7,WC-2A-1<WC-2-1>,2016-09-14-17-2
10.3,WC-2A-1<WC-2-1>,2016-09-14-17-3
6.7,WC-2A-1<WC-2-1>,2016-09-14-17-4
9.3,WC-2A-1<WC-2-1>,2016-09-14-17-5
28.7,WC-2A<WC-1-01>,2016-09-14-15-0
39.0,WC-2A<WC-1-01>,2016-09-14-15-1
40.0,WC-2A<WC-1-01>,2016-09-14-15-2
29.3,WC-2A<WC-1-01>,2016-09-14-15-3
42.0,WC-2A<WC-1-01>,2016-09-14-15-4
37.3,WC-2A<WC-1-01>,2016-09-14-15-5
42.0,WC-2A<WC-1-01>,2016-09-14-16-0
52.3,WC-2A<WC-1-01>,2016-09-14-16-1
34.7,WC-2A<WC-1-01>,2016-09-14-16-2
38.0,WC-2A<WC-1-01>,2016-09-14-16-3
39.0,WC-2A<WC-1-01>,2016-09-14-16-4
32.0,WC-2A<WC-1-01>,2016-09-14-16-5
41.7,WC-2A<WC-1-01>,2016-09-14-17-0
44.3,WC-2A<WC-1-01>,2016-09-14-17-1
46.0,WC-2A<WC-1-01>,2016-09-14-17-2
49.0,WC-2A<WC-1-01>,2016-09-14-17-3
43.0,WC-2A<WC-1-01>,2016-09-14-17-4
38.0,WC-2A<WC-1-01>,2016-09-14-17-5
33.3,WC-2A<WC-1-02>,2016-09-14-15-0
40.3,WC-2A<WC-1-02>,2016-09-14-15-1
54.0,WC-2A<WC-1-02>,2016-09-14-15-2
46.7,WC-2A<WC-1-02>,2016-09-14-15-3
41.7,WC-2A<WC-1-02>,2016-09-14-15-4
36.3,WC-2A<WC-1-02>,2016-09-14-15-5
56.7,WC-2A<WC-1-02>,2016-09-14-16-0
50.0,WC-2A<WC-1-02>,2016-09-14-16-1
37.0,WC-2A<WC-1-02>,2016-09-14-16-2
43.0,WC-2A<WC-1-02>,2016-09-14-16-3
32.0,WC-2A<WC-1-02>,2016-09-14-16-4
44.7,WC-2A<WC-1-02>,2016-09-14-16-5
50.3,WC-2A<WC-1-02>,2016-09-14-17-0
67.3,WC-2A<WC-1-02>,2016-09-14-17-1
44.7,WC-2A<WC-1-02>,2016-09-14-17-2
48.3,WC-2A<WC-1-02>,2016-09-14-17-3
52.3,WC-2A<WC-1-02>,2016-09-14-17-4
43.0,WC-2A<WC-1-02>,2016-09-14-17-5
50.7,WC-2A<WC-1-03>,2016-09-14-15-0
34.7,WC-2A<WC-1-03>,2016-09-14-15-1
43.7,WC-2A<WC-1-03>,2016-09-14-15-2
51.7,WC-2A<WC-1-03>,2016-09-14-15-3
38.3,WC-2A<WC-1-03>,2016-09-14-15-4
27.7,WC-2A<WC-1-03>,2016-09-14-15-5
24.3,WC-2A<WC-1-03>,2016-09-14-16-0
30.0,WC-2A<WC-1-03>,2016-09-14-16-1
42.0,WC-2A<WC-1-03>,2016-09-14-16-2
29.0,WC-2A<WC-1-03>,2016-09-14-16-3
23.7,WC-2A<WC-1-03>,2016-09-14-16-4
19.3,WC-2A<WC-1-03>,2016-09-14-16-5
40.7,WC-2A<WC-1-03>,2016-09-14-17-0
44.0,WC-2A<WC-1-03>,2016-09-14-17-1
31.0,WC-2A<WC-1-03>,2016-09-14-17-2
35.7,WC-2A<WC-1-03>,2016-09-14-17-3
34.7,WC-2A<WC-1-03>,2016-09-14-17-4
33.3,WC-2A<WC-1-03>,2016-09-14-17-5
14.3,WC-2A<WC-2-02>,2016-09-14-15-0
15.0,WC-2A<WC-2-02>,2016-09-14-15-1
27.0,WC-2A<WC-2-02>,2016-09-14-15-2
22.7,WC-2A<WC-2-02>,2016-09-14-15-3
21.3,WC-2A<WC-2-02>,2016-09-14-15-4
18.3,WC-2A<WC-2-02>,2016-09-14-15-5
21.7,WC-2A<WC-2-02>,2016-09-14-16-0
19.7,WC-2A<WC-2-02>,2016-09-14-16-1
10.3,WC-2A<WC-2-02>,2016-09-14-16-2
5.0,WC-2A<WC-2-02>,2016-09-14-16-3
1.7,WC-2A<WC-2-02>,2016-09-14-16-4
5.3,WC-2A<WC-2-02>,2016-09-14-16-5
6.7,WC-2A<WC-2-02>,2016-09-14-17-0
11.0,WC-2A<WC-2-02>,2016-09-14-17-1
11.7,WC-2A<WC-2-02>,2016-09-14-17-2
11.7,WC-2A<WC-2-02>,2016-09-14-17-3
9.0,WC-2A<WC-2-02>,2016-09-14-17-4
8.3,WC-2A<WC-2-02>,2016-09-14-17-5
45.3,WC-2A<WC-2-03>,2016-09-14-15-0
43.0,WC-2A<WC-2-03>,2016-09-14-15-1
48.3,WC-2A<WC-2-03>,2016-09-14-15-2
34.7,WC-2A<WC-2-03>,2016-09-14-15-3
56.0,WC-2A<WC-2-03>,2016-09-14-15-4
48.7,WC-2A<WC-2-03>,2016-09-14-15-5
50.0,WC-2A<WC-2-03>,2016-09-14-16-0
67.0,WC-2A<WC-2-03>,2016-09-14-16-1
73.0,WC-2A<WC-2-03>,2016-09-14-16-2
65.3,WC-2A<WC-2-03>,2016-09-14-16-3
78.0,WC-2A<WC-2-03>,2016-09-14-16-4
73.0,WC-2A<WC-2-03>,2016-09-14-16-5
74.0,WC-2A<WC-2-03>,2016-09-14-17-0
55.7,WC-2A<WC-2-03>,2016-09-14-17-1
57.7,WC-2A<WC-2-03>,2016-09-14-17-2
56.7,WC-2A<WC-2-03>,2016-09-14-17-3
65.3,WC-2A<WC-2-03>,2016-09-14-17-4
52.7,WC-2A<WC-2-03>,2016-09-14-17-5
16.7,WC-2A<WC-2-04>,2016-09-14-15-0
19.3,WC-2A<WC-2-04>,2016-09-14-15-1
33.0,WC-2A<WC-2-04>,2016-09-14-15-2
21.7,WC-2A<WC-2-04>,2016-09-14-15-3
18.0,WC-2A<WC-2-04>,2016-09-14-15-4
14.7,WC-2A<WC-2-04>,2016-09-14-15-5
29.3,WC-2A<WC-2-04>,2016-09-14-16-0
29.0,WC-2A<WC-2-04>,2016-09-14-16-1
13.7,WC-2A<WC-2-04>,2016-09-14-16-2
16.7,WC-2A<WC-2-04>,2016-09-14-16-3
29.7,WC-2A<WC-2-04>,2016-09-14-16-4
24.3,WC-2A<WC-2-04>,2016-09-14-16-5
31.0,WC-2A<WC-2-04>,2016-09-14-17-0
21.7,WC-2A<WC-2-04>,2016-09-14-17-1
25.3,WC-2A<WC-2-04>,2016-09-14-17-2
36.0,WC-2A<WC-2-04>,2016-09-14-17-3
36.3,WC-2A<WC-2-04>,2016-09-14-17-4
24.7,WC-2A<WC-2-04>,2016-09-14-17-5
15.3,WC-2A<WC-2-05>,2016-09-14-15-0
22.0,WC-2A<WC-2-05>,2016-09-14-15-1
22.3,WC-2A<WC-2-05>,2016-09-14-15-2
28.7,WC-2A<WC-2-05>,2016-09-14-15-3
20.0,WC-2A<WC-2-05>,2016-09-14-15-4
37.3,WC-2A<WC-2-05>,2016-09-14-15-5
34.0,WC-2A<WC-2-05>,2016-09-14-16-0
35.0,WC-2A<WC-2-05>,2016-09-14-16-1
14.0,WC-2A<WC-2-05>,2016-09-14-16-2
12.7,WC-2A<WC-2-05>,2016-09-14-16-3
14.7,WC-2A<WC-2-05>,2016-09-14-16-4
33.7,WC-2A<WC-2-05>,2016-09-14-16-5
19.0,WC-2A<WC-2-05>,2016-09-14-17-0
33.0,WC-2A<WC-2-05>,2016-09-14-17-1
30.7,WC-2A<WC-2-05>,2016-09-14-17-2
24.3,WC-2A<WC-2-05>,2016-09-14-17-3
26.0,WC-2A<WC-2-05>,2016-09-14-17-4
26.0,WC-2A<WC-2-05>,2016-09-14-17-5
29.3,WC-2B<WC-2-15>,2016-09-14-15-0
35.0,WC-2B<WC-2-15>,2016-09-14-15-1
55.3,WC-2B<WC-2-15>,2016-09-14-15-2
49.7,WC-2B<WC-2-15>,2016-09-14-15-3
53.7,WC-2B<WC-2-15>,2016-09-14-15-4
56.3,WC-2B<WC-2-15>,2016-09-14-15-5
51.3,WC-2B<WC-2-15>,2016-09-14-16-0
62.7,WC-2B<WC-2-15>,2016-09-14-16-1
63.7,WC-2B<WC-2-15>,2016-09-14-16-2
54.3,WC-2B<WC-2-15>,2016-09-14-16-3
47.0,WC-2B<WC-2-15>,2016-09-14-16-4
38.3,WC-2B<WC-2-15>,2016-09-14-16-5
33.7,WC-2B<WC-2-15>,2016-09-14-17-0
34.3,WC-2B<WC-2-15>,2016-09-14-17-1
31.3,WC-2B<WC-2-15>,2016-09-14-17-2
33.3,WC-2B<WC-2-15>,2016-09-14-17-3
28.7,WC-2B<WC-2-15>,2016-09-14-17-4
24.7,WC-2B<WC-2-15>,2016-09-14-17-5
37.0,WC-2B<WC-2-16>,2016-09-14-15-0
37.0,WC-2B<WC-2-16>,2016-09-14-15-1
17.0,WC-2B<WC-2-16>,2016-09-14-15-2
10.3,WC-2B<WC-2-16>,2016-09-14-15-3
8.3,WC-2B<WC-2-16>,2016-09-14-15-4
6.7,WC-2B<WC-2-16>,2016-09-14-15-5
6.7,WC-2B<WC-2-16>,2016-09-14-16-0
5.0,WC-2B<WC-2-16>,2016-09-14-16-1
11.7,WC-2B<WC-2-16>,2016-09-14-16-2
11.0,WC-2B<WC-2-16>,2016-09-14-16-3
10.3,WC-2B<WC-2-16>,2016-09-14-16-4
8.7,WC-2B<WC-2-16>,2016-09-14-16-5
5.7,WC-2B<WC-2-16>,2016-09-14-17-0
4.7,WC-2B<WC-2-16>,2016-09-14-17-1
10.7,WC-2B<WC-2-16>,2016-09-14-17-2
5.0,WC-2B<WC-2-16>,2016-09-14-17-3
6.7,WC-2B<WC-2-16>,2016-09-14-17-4
12.0,WC-2B<WC-2-16>,2016-09-14-17-5
40.0,WC-2B<WC-2-17>,2016-09-14-15-0
31.7,WC-2B<WC-2-17>,2016-09-14-15-1
38.0,WC-2B<WC-2-17>,2016-09-14-15-2
26.7,WC-2B<WC-2-17>,2016-09-14-15-3
20.0,WC-2B<WC-2-17>,2016-09-14-15-4
27.7,WC-2B<WC-2-17>,2016-09-14-15-5
30.7,WC-2B<WC-2-17>,2016-09-14-16-0
44.0,WC-2B<WC-2-17>,2016-09-14-16-1
33.7,WC-2B<WC-2-17>,2016-09-14-16-2
44.3,WC-2B<WC-2-17>,2016-09-14-16-3
40.0,WC-2B<WC-2-17>,2016-09-14-16-4
31.7,WC-2B<WC-2-17>,2016-09-14-16-5
24.0,WC-2B<WC-2-17>,2016-09-14-17-0
26.0,WC-2B<WC-2-17>,2016-09-14-17-1
19.3,WC-2B<WC-2-17>,2016-09-14-17-2
31.0,WC-2B<WC-2-17>,2016-09-14-17-3
25.0,WC-2B<WC-2-17>,2016-09-14-17-4
23.7,WC-2B<WC-2-17>,2016-09-14-17-5
21.0,WC-2B<WC-2-18>,2016-09-14-15-0
20.3,WC-2B<WC-2-18>,2016-09-14-15-1
18.0,WC-2B<WC-2-18>,2016-09-14-15-2
20.0,WC-2B<WC-2-18>,2016-09-14-15-3
13.3,WC-2B<WC-2-18>,2016-09-14-15-4
23.0,WC-2B<WC-2-18>,2016-09-14-15-5
19.3,WC-2B<WC-2-18>,2016-09-14-16-0
21.3,WC-2B<WC-2-18>,2016-09-14-16-1
15.7,WC-2B<WC-2-18>,2016-09-14-16-2
43.7,WC-2B<WC-2-18>,2016-09-14-16-3
34.0,WC-2B<WC-2-18>,2016-09-14-16-4
23.7,WC-2B<WC-2-18>,2016-09-14-16-5
21.0,WC-2B<WC-2-18>,2016-09-14-17-0
23.0,WC-2B<WC-2-18>,2016-09-14-17-1
22.3,WC-2B<WC-2-18>,2016-09-14-17-2
22.3,WC-2B<WC-2-18>,2016-09-14-17-3
22.7,WC-2B<WC-2-18>,2016-09-14-17-4
12.3,WC-2B<WC-2-18>,2016-09-14-17-5
3.3,WC-2B<WC-2B-05>,2016-09-14-15-0
6.0,WC-2B<WC-2B-05>,2016-09-14-15-1
3.7,WC-2B<WC-2B-05>,2016-09-14-15-2
3.7,WC-2B<WC-2B-05>,2016-09-14-15-3
1.0,WC-2B<WC-2B-05>,2016-09-14-15-4
2.7,WC-2B<WC-2B-05>,2016-09-14-15-5
2.7,WC-2B<WC-2B-05>,2016-09-14-16-0
0.3,WC-2B<WC-2B-05>,2016-09-14-16-1
1.0,WC-2B<WC-2B-05>,2016-09-14-16-2
5.3,WC-2B<WC-2B-05>,2016-09-14-16-3
7.0,WC-2B<WC-2B-05>,2016-09-14-16-4
4.3,WC-2B<WC-2B-05>,2016-09-14-16-5
7.3,WC-2B<WC-2B-05>,2016-09-14-17-0
0.7,WC-2B<WC-2B-05>,2016-09-14-17-1
2.0,WC-2B<WC-2B-05>,2016-09-14-17-2
0.7,WC-2B<WC-2B-05>,2016-09-14-17-3
0.7,WC-2B<WC-2B-05>,2016-09-14-17-4
3.7,WC-2B<WC-2B-05>,2016-09-14-17-5
6.7,WC-2B<WC-2B-06>,2016-09-14-15-0
9.0,WC-2B<WC-2B-06>,2016-09-14-15-1
10.3,WC-2B<WC-2B-06>,2016-09-14-15-2
9.0,WC-2B<WC-2B-06>,2016-09-14-15-3
8.7,WC-2B<WC-2B-06>,2016-09-14-15-4
3.7,WC-2B<WC-2B-06>,2016-09-14-15-5
2.0,WC-2B<WC-2B-06>,2016-09-14-16-0
0.0,WC-2B<WC-2B-06>,2016-09-14-16-1
0.0,WC-2B<WC-2B-06>,2016-09-14-16-2
0.7,WC-2B<WC-2B-06>,2016-09-14-16-3
1.0,WC-2B<WC-2B-06>,2016-09-14-16-4
3.3,WC-2B<WC-2B-06>,2016-09-14-16-5
1.0,WC-2B<WC-2B-06>,2016-09-14-17-0
0.3,WC-2B<WC-2B-06>,2016-09-14-17-1
0.0,WC-2B<WC-2B-06>,2016-09-14-17-2
0.3,WC-2B<WC-2B-06>,2016-09-14-17-3
2.7,WC-2B<WC-2B-06>,2016-09-14-17-4
3.3,WC-2B<WC-2B-06>,2016-09-14-17-5
82.0,WC-2B<WC-2B-07>,2016-09-14-15-0
95.3,WC-2B<WC-2B-07>,2016-09-14-15-1
94.3,WC-2B<WC-2B-07>,2016-09-14-15-2
94.0,WC-2B<WC-2B-07>,2016-09-14-15-3
77.0,WC-2B<WC-2B-07>,2016-09-14-15-4
86.7,WC-2B<WC-2B-07>,2016-09-14-15-5
90.3,WC-2B<WC-2B-07>,2016-09-14-16-0
89.7,WC-2B<WC-2B-07>,2016-09-14-16-1
74.3,WC-2B<WC-2B-07>,2016-09-14-16-2
65.0,WC-2B<WC-2B-07>,2016-09-14-16-3
72.7,WC-2B<WC-2B-07>,2016-09-14-16-4
79.7,WC-2B<WC-2B-07>,2016-09-14-16-5
93.0,WC-2B<WC-2B-07>,2016-09-14-17-0
96.7,WC-2B<WC-2B-07>,2016-09-14-17-1
88.0,WC-2B<WC-2B-07>,2016-09-14-17-2
76.7,WC-2B<WC-2B-07>,2016-09-14-17-3
75.3,WC-2B<WC-2B-07>,2016-09-14-17-4
83.0,WC-2B<WC-2B-07>,2016-09-14-17-5
19.3,WC-2B<WC-2B-08>,2016-09-14-15-0
19.0,WC-2B<WC-2B-08>,2016-09-14-15-1
19.7,WC-2B<WC-2B-08>,2016-09-14-15-2
22.3,WC-2B<WC-2B-08>,2016-09-14-15-3
23.7,WC-2B<WC-2B-08>,2016-09-14-15-4
23.3,WC-2B<WC-2B-08>,2016-09-14-15-5
21.0,WC-2B<WC-2B-08>,2016-09-14-16-0
23.7,WC-2B<WC-2B-08>,2016-09-14-16-1
23.7,WC-2B<WC-2B-08>,2016-09-14-16-2
14.7,WC-2B<WC-2B-08>,2016-09-14-16-3
13.3,WC-2B<WC-2B-08>,2016-09-14-16-4
12.3,WC-2B<WC-2B-08>,2016-09-14-16-5
19.0,WC-2B<WC-2B-08>,2016-09-14-17-0
21.7,WC-2B<WC-2B-08>,2016-09-14-17-1
20.7,WC-2B<WC-2B-08>,2016-09-14-17-2
22.3,WC-2B<WC-2B-08>,2016-09-14-17-3
24.7,WC-2B<WC-2B-08>,2016-09-14-17-4
23.7,WC-2B<WC-2B-08>,2016-09-14-17-5
40.3,WC-2C<WC-2C-01>,2016-09-14-15-0
43.3,WC-2C<WC-2C-01>,2016-09-14-15-1
41.0,WC-2C<WC-2C-01>,2016-09-14-15-2
39.3,WC-2C<WC-2C-01>,2016-09-14-15-3
39.0,WC-2C<WC-2C-01>,2016-09-14-15-4
41.7,WC-2C<WC-2C-01>,2016-09-14-15-5
40.0,WC-2C<WC-2C-01>,2016-09-14-16-0
45.3,WC-2C<WC-2C-01>,2016-09-14-16-1
46.0,WC-2C<WC-2C-01>,2016-09-14-16-2
39.0,WC-2C<WC-2C-01>,2016-09-14-16-3
43.3,WC-2C<WC-2C-01>,2016-09-14-16-4
44.0,WC-2C<WC-2C-01>,2016-09-14-16-5
43.3,WC-2C<WC-2C-01>,2016-09-14-17-0
33.7,WC-2C<WC-2C-01>,2016-09-14-17-1
34.3,WC-2C<WC-2C-01>,2016-09-14-17-2
35.3,WC-2C<WC-2C-01>,2016-09-14-17-3
33.7,WC-2C<WC-2C-01>,2016-09-14-17-4
38.0,WC-2C<WC-2C-01>,2016-09-14-17-5
5.0,WC-2C<WC-2C-02>,2016-09-14-15-0
3.7,WC-2C<WC-2C-02>,2016-09-14-15-1
3.7,WC-2C<WC-2C-02>,2016-09-14-15-2
3.3,WC-2C<WC-2C-02>,2016-09-14-15-3
3.7,WC-2C<WC-2C-02>,2016-09-14-15-4
3.3,WC-2C<WC-2C-02>,2016-09-14-15-5
3.3,WC-2C<WC-2C-02>,2016-09-14-16-0
4.7,WC-2C<WC-2C-02>,2016-09-14-16-1
4.7,WC-2C<WC-2C-02>,2016-09-14-16-2
4.3,WC-2C<WC-2C-02>,2016-09-14-16-3
4.0,WC-2C<WC-2C-02>,2016-09-14-16-4
0.3,WC-2C<WC-2C-02>,2016-09-14-16-5
0.0,WC-2C<WC-2C-02>,2016-09-14-17-0
2.7,WC-2C<WC-2C-02>,2016-09-14-17-1
3.7,WC-2C<WC-2C-02>,2016-09-14-17-2
4.0,WC-2C<WC-2C-02>,2016-09-14-17-3
2.3,WC-2C<WC-2C-02>,2016-09-14-17-4
0.0,WC-2C<WC-2C-02>,2016-09-14-17-5
5.7,WC-2C<WC-2C-03>,2016-09-14-15-0
4.3,WC-2C<WC-2C-03>,2016-09-14-15-1
2.7,WC-2C<WC-2C-03>,2016-09-14-15-2
4.7,WC-2C<WC-2C-03>,2016-09-14-15-3
2.3,WC-2C<WC-2C-03>,2016-09-14-15-4
6.0,WC-2C<WC-2C-03>,2016-09-14-15-5
8.7,WC-2C<WC-2C-03>,2016-09-14-16-0
3.7,WC-2C<WC-2C-03>,2016-09-14-16-1
3.0,WC-2C<WC-2C-03>,2016-09-14-16-2
3.3,WC-2C<WC-2C-03>,2016-09-14-16-3
5.7,WC-2C<WC-2C-03>,2016-09-14-16-4
2.0,WC-2C<WC-2C-03>,2016-09-14-16-5
3.7,WC-2C<WC-2C-03>,2016-09-14-17-0
4.7,WC-2C<WC-2C-03>,2016-09-14-17-1
2.7,WC-2C<WC-2C-03>,2016-09-14-17-2
2.7,WC-2C<WC-2C-03>,2016-09-14-17-3
3.7,WC-2C<WC-2C-03>,2016-09-14-17-4
4.3,WC-2C<WC-2C-03>,2016-09-14-17-5
13.7,WC-2C<WC-2C-04>,2016-09-14-15-0
13.7,WC-2C<WC-2C-04>,2016-09-14-15-1
14.7,WC-2C<WC-2C-04>,2016-09-14-15-2
16.7,WC-2C<WC-2C-04>,2016-09-14-15-3
14.3,WC-2C<WC-2C-04>,2016-09-14-15-4
17.3,WC-2C<WC-2C-04>,2016-09-14-15-5
18.0,WC-2C<WC-2C-04>,2016-09-14-16-0
18.7,WC-2C<WC-2C-04>,2016-09-14-16-1
18.0,WC-2C<WC-2C-04>,2016-09-14-16-2
12.7,WC-2C<WC-2C-04>,2016-09-14-16-3
11.7,WC-2C<WC-2C-04>,2016-09-14-16-4
14.7,WC-2C<WC-2C-04>,2016-09-14-16-5
11.7,WC-2C<WC-2C-04>,2016-09-14-17-0
9.3,WC-2C<WC-2C-04>,2016-09-14-17-1
7.0,WC-2C<WC-2C-04>,2016-09-14-17-2
12.7,WC-2C<WC-2C-04>,2016-09-14-17-3
9.3,WC-2C<WC-2C-04>,2016-09-14-17-4
14.0,WC-2C<WC-2C-04>,2016-09-14-17-5
0.0,WC-2C<WC-2C-05>,2016-09-14-15-0
2.0,WC-2C<WC-2C-05>,2016-09-14-15-1
1.3,WC-2C<WC-2C-05>,2016-09-14-15-2
1.0,WC-2C<WC-2C-05>,2016-09-14-15-3
0.7,WC-2C<WC-2C-05>,2016-09-14-15-4
0.7,WC-2C<WC-2C-05>,2016-09-14-15-5
1.0,WC-2C<WC-2C-05>,2016-09-14-16-0
1.7,WC-2C<WC-2C-05>,2016-09-14-16-1
0.0,WC-2C<WC-2C-05>,2016-09-14-16-2
0.0,WC-2C<WC-2C-05>,2016-09-14-16-3
2.0,WC-2C<WC-2C-05>,2016-09-14-16-4
1.7,WC-2C<WC-2C-05>,2016-09-14-16-5
0.7,WC-2C<WC-2C-05>,2016-09-14-17-0
0.7,WC-2C<WC-2C-05>,2016-09-14-17-1
4.7,WC-2C<WC-2C-05>,2016-09-14-17-2
3.0,WC-2C<WC-2C-05>,2016-09-14-17-3
2.0,WC-2C<WC-2C-05>,2016-09-14-17-4
0.0,WC-2C<WC-2C-05>,2016-09-14-17-5
25.7,WC-2C<WC-2C-06>,2016-09-14-15-0
22.7,WC-2C<WC-2C-06>,2016-09-14-15-1
24.7,WC-2C<WC-2C-06>,2016-09-14-15-2
43.0,WC-2C<WC-2C-06>,2016-09-14-15-3
13.7,WC-2C<WC-2C-06>,2016-09-14-15-4
12.7,WC-2C<WC-2C-06>,2016-09-14-15-5
16.0,WC-2C<WC-2C-06>,2016-09-14-16-0
6.7,WC-2C<WC-2C-06>,2016-09-14-16-1
21.3,WC-2C<WC-2C-06>,2016-09-14-16-2
26.7,WC-2C<WC-2C-06>,2016-09-14-16-3
21.3,WC-2C<WC-2C-06>,2016-09-14-16-4
16.0,WC-2C<WC-2C-06>,2016-09-14-16-5
19.0,WC-2C<WC-2C-06>,2016-09-14-17-0
19.3,WC-2C<WC-2C-06>,2016-09-14-17-1
17.0,WC-2C<WC-2C-06>,2016-09-14-17-2
25.3,WC-2C<WC-2C-06>,2016-09-14-17-3
24.0,WC-2C<WC-2C-06>,2016-09-14-17-4
21.3,WC-2C<WC-2C-06>,2016-09-14-17-5
101.7,WC-2C<WC-2C-07>,2016-09-14-15-0
74.0,WC-2C<WC-2C-07>,2016-09-14-15-1
57.3,WC-2C<WC-2C-07>,2016-09-14-15-2
75.3,WC-2C<WC-2C-07>,2016-09-14-15-3
35.7,WC-2C<WC-2C-07>,2016-09-14-15-4
29.0,WC-2C<WC-2C-07>,2016-09-14-15-5
33.7,WC-2C<WC-2C-07>,2016-09-14-16-0
31.3,WC-2C<WC-2C-07>,2016-09-14-16-1
30.3,WC-2C<WC-2C-07>,2016-09-14-16-2
35.0,WC-2C<WC-2C-07>,2016-09-14-16-3
37.3,WC-2C<WC-2C-07>,2016-09-14-16-4
35.3,WC-2C<WC-2C-07>,2016-09-14-16-5
38.7,WC-2C<WC-2C-07>,2016-09-14-17-0
52.0,WC-2C<WC-2C-07>,2016-09-14-17-1
67.7,WC-2C<WC-2C-07>,2016-09-14-17-2
66.7,WC-2C<WC-2C-07>,2016-09-14-17-3
68.3,WC-2C<WC-2C-07>,2016-09-14-17-4
59.3,WC-2C<WC-2C-07>,2016-09-14-17-5
6.3,WC-2C<WC-2C-08>,2016-09-14-15-0
10.7,WC-2C<WC-2C-08>,2016-09-14-15-1
19.0,WC-2C<WC-2C-08>,2016-09-14-15-2
32.0,WC-2C<WC-2C-08>,2016-09-14-15-3
17.3,WC-2C<WC-2C-08>,2016-09-14-15-4
9.0,WC-2C<WC-2C-08>,2016-09-14-15-5
7.0,WC-2C<WC-2C-08>,2016-09-14-16-0
19.3,WC-2C<WC-2C-08>,2016-09-14-16-1
21.0,WC-2C<WC-2C-08>,2016-09-14-16-2
42.7,WC-2C<WC-2C-08>,2016-09-14-16-3
12.7,WC-2C<WC-2C-08>,2016-09-14-16-4
9.7,WC-2C<WC-2C-08>,2016-09-14-16-5
9.0,WC-2C<WC-2C-08>,2016-09-14-17-0
10.0,WC-2C<WC-2C-08>,2016-09-14-17-1
14.0,WC-2C<WC-2C-08>,2016-09-14-17-2
17.3,WC-2C<WC-2C-08>,2016-09-14-17-3
13.7,WC-2C<WC-2C-08>,2016-09-14-17-4
12.7,WC-2C<WC-2C-08>,2016-09-14-17-5
34.3,WC-2C<WC-2C-09>,2016-09-14-15-0
49.3,WC-2C<WC-2C-09>,2016-09-14-15-1
42.7,WC-2C<WC-2C-09>,2016-09-14-15-2
63.3,WC-2C<WC-2C-09>,2016-09-14-15-3
53.0,WC-2C<WC-2C-09>,2016-09-14-15-4
41.7,WC-2C<WC-2C-09>,2016-09-14-15-5
38.7,WC-2C<WC-2C-09>,2016-09-14-16-0
45.7,WC-2C<WC-2C-09>,2016-09-14-16-1
52.3,WC-2C<WC-2C-09>,2016-09-14-16-2
50.7,WC-2C<WC-2C-09>,2016-09-14-16-3
49.0,WC-2C<WC-2C-09>,2016-09-14-16-4
36.3,WC-2C<WC-2C-09>,2016-09-14-16-5
35.0,WC-2C<WC-2C-09>,2016-09-14-17-0
40.0,WC-2C<WC-2C-09>,2016-09-14-17-1
43.0,WC-2C<WC-2C-09>,2016-09-14-17-2
45.7,WC-2C<WC-2C-09>,2016-09-14-17-3
57.3,WC-2C<WC-2C-09>,2016-09-14-17-4
59.7,WC-2C<WC-2C-09>,2016-09-14-17-5
59.3,WC-2C<WC-2C-10>,2016-09-14-15-0
64.7,WC-2C<WC-2C-10>,2016-09-14-15-1
63.7,WC-2C<WC-2C-10>,2016-09-14-15-2
57.0,WC-2C<WC-2C-10>,2016-09-14-15-3
68.0,WC-2C<WC-2C-10>,2016-09-14-15-4
61.0,WC-2C<WC-2C-10>,2016-09-14-15-5
60.3,WC-2C<WC-2C-10>,2016-09-14-16-0
37.7,WC-2C<WC-2C-10>,2016-09-14-16-1
